id,Tract,Boroughs,Over_18_year,Over_60_year,Median_Household_Income,Percentage_college_degree,Unemployment_rate,Race_White,Race_Black,Race_NativeAmerican,Race_Asian,Race_Other,Schools,Recreational,Criminal_Justice,Health,Pharmacy,Mental_Heath,Disabilities,Daycare,Senior_homes,Homeless_shelters,Transport,Waste_Management,Crime_Rate
36047044800,448,Kings,0.67,0.21,54474.00,0.47,0.11,0.80,0.01,0.00,0.09,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047044900,449,Kings,0.62,0.17,39375.00,0.51,0.11,0.37,0.38,0.00,0.01,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047045000,450,Kings,0.37,0.17,78438.00,0.73,0.08,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03
36047045200,452,Kings,0.50,0.31,65595.00,0.38,0.03,0.94,0.00,0.02,0.02,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047045300,453,Kings,0.72,0.05,51100.00,0.12,0.16,0.48,0.18,0.00,0.03,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03
36047045400,454,Kings,0.52,0.18,45455.00,0.34,0.11,0.82,0.01,0.00,0.07,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047045600,456,Kings,0.64,0.19,40068.00,0.60,0.06,0.89,0.01,0.00,0.05,0.06,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00,0.00,0.00,4.00,0.00
36047045800,458,Kings,0.55,0.22,67674.00,0.22,0.06,0.97,0.01,0.00,0.01,0.01,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.01
36047046000,460,Kings,0.55,0.19,49517.00,0.68,0.07,0.49,0.12,0.00,0.32,0.09,2.00,0.00,2.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
36047046201,462.01,Kings,0.59,0.26,37813.00,0.50,0.12,0.74,0.00,0.00,0.20,0.08,9.00,1.00,3.00,3.00,0.00,0.00,5.00,2.00,2.00,3.00,1.00,1.00,0.00
36047046202,462.02,Kings,0.41,0.17,55588.00,0.27,0.06,0.90,0.00,0.00,0.00,0.10,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,0.00
36047046400,464,Kings,0.27,0.13,47266.00,0.36,0.05,0.92,0.00,0.00,0.08,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047046800,468,Kings,0.20,0.08,28274.00,0.22,0.08,0.97,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047047000,470,Kings,0.30,0.23,43529.00,0.32,0.08,0.97,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047047200,472,Kings,0.30,0.17,52034.00,0.20,0.05,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047047400,474,Kings,0.36,0.19,57895.00,0.50,0.05,0.95,0.00,0.00,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047047600,476,Kings,0.34,0.15,47477.00,0.25,0.13,0.91,0.02,0.02,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047047700,477,Kings,0.90,0.11,81659.00,0.43,0.03,0.79,0.05,0.00,0.09,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047047800,478,Kings,0.33,0.10,28477.00,0.23,0.10,0.74,0.00,0.00,0.03,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047048000,480,Kings,0.46,0.13,41042.00,0.26,0.05,0.81,0.02,0.00,0.12,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047048100,481,Kings,0.83,0.17,72891.00,0.34,0.14,0.76,0.04,0.00,0.09,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047048200,482,Kings,0.54,0.17,30728.00,0.29,0.10,0.57,0.06,0.00,0.33,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047048400,484,Kings,0.38,0.12,36939.00,0.37,0.06,0.75,0.08,0.00,0.10,0.08,7.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.00
36047048500,485,Kings,0.89,0.07,79259.00,0.35,0.05,0.61,0.07,0.04,0.04,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03
36047048600,486,Kings,0.53,0.13,33833.00,0.37,0.05,0.34,0.01,0.02,0.46,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047048800,488,Kings,0.56,0.18,45108.00,0.64,0.08,0.58,0.05,0.00,0.27,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047048900,489,Kings,0.60,0.22,20943.00,0.43,0.19,0.21,0.44,0.02,0.01,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047049000,490,Kings,0.56,0.13,34306.00,0.56,0.10,0.61,0.07,0.00,0.15,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047049100,491,Kings,0.72,0.25,33739.00,0.56,0.11,0.27,0.21,0.02,0.33,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047049200,492,Kings,0.55,0.15,43350.00,0.44,0.12,0.46,0.19,0.00,0.22,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047049300,493,Kings,0.68,0.15,32508.00,0.11,0.10,0.52,0.15,0.00,0.03,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047049400,494,Kings,0.63,0.24,47441.00,0.44,0.08,0.61,0.08,0.02,0.21,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047049500,495,Kings,0.85,0.10,65500.00,0.45,0.05,0.83,0.00,0.00,0.11,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047049600,496,Kings,0.55,0.15,64009.00,0.52,0.06,0.44,0.04,0.00,0.27,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047049700,497,Kings,0.93,0.13,75694.00,0.07,0.05,0.84,0.01,0.00,0.10,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047049800,498,Kings,0.70,0.18,51795.00,0.52,0.06,0.40,0.04,0.00,0.50,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047049900,499,Kings,0.86,0.11,77868.00,0.44,0.10,0.87,0.00,0.00,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047050000,500,Kings,0.62,0.21,75496.00,0.18,0.06,0.70,0.09,0.00,0.13,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047050100,501,Kings,0.85,0.12,73155.00,0.46,0.05,0.80,0.04,0.05,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047050202,502.02,Kings,0.75,0.21,75875.00,0.25,0.02,0.88,0.02,0.00,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047050300,503,Kings,0.85,0.13,67610.00,0.46,0.09,0.90,0.00,0.00,0.03,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047050400,504,Kings,0.70,0.14,86719.00,0.32,0.09,0.60,0.13,0.00,0.13,0.15,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047050500,505,Kings,0.79,0.22,25775.00,0.47,0.16,0.43,0.19,0.02,0.14,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047050600,506,Kings,0.61,0.16,44271.00,0.42,0.14,0.25,0.48,0.00,0.05,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047050700,507,Kings,0.06,0.02,31458.00,0.49,0.08,0.81,0.07,0.00,0.01,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047050801,508.01,Kings,0.70,0.12,42024.00,0.70,0.14,0.07,0.73,0.00,0.07,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047050803,508.03,Kings,0.73,0.17,41585.00,0.53,0.14,0.19,0.70,0.00,0.02,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047050804,508.04,Kings,0.72,0.17,50200.00,0.29,0.11,0.14,0.56,0.00,0.03,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047050900,509,Kings,0.00,0.02,30625.00,0.21,0.04,0.91,0.04,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047051001,510.01,Kings,0.67,0.15,44538.00,0.39,0.13,0.08,0.82,0.02,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047051002,510.02,Kings,0.66,0.14,43702.00,0.49,0.17,0.14,0.71,0.00,0.03,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047051100,511,Kings,0.73,0.15,31369.00,0.49,0.09,0.50,0.10,0.00,0.18,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047051200,512,Kings,0.64,0.13,37400.00,0.34,0.09,0.09,0.63,0.02,0.01,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047051300,513,Kings,0.86,0.10,66599.00,0.53,0.07,0.77,0.02,0.00,0.05,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047051400,514,Kings,0.55,0.13,45712.00,0.68,0.13,0.12,0.53,0.00,0.05,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047051500,515,Kings,0.78,0.15,91875.00,0.16,0.05,0.80,0.01,0.00,0.05,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047051601,516.01,Kings,0.62,0.15,31062.00,0.54,0.13,0.07,0.78,0.00,0.05,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047051602,516.02,Kings,0.62,0.20,38802.00,0.49,0.10,0.06,0.80,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047051700,517,Kings,0.91,0.06,95714.00,0.16,0.06,0.79,0.07,0.00,0.12,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047051800,518,Kings,0.80,0.25,66515.00,0.37,0.09,0.27,0.38,0.00,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047051900,519,Kings,0.88,0.06,84739.00,0.19,0.07,0.78,0.03,0.00,0.07,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047052000,520,Kings,0.58,0.13,51544.00,0.50,0.10,0.28,0.23,0.00,0.37,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047052300,523,Kings,0.80,0.14,45000.00,0.36,0.07,0.69,0.03,0.04,0.05,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047052500,525,Kings,0.44,0.16,17189.00,0.39,0.04,0.83,0.06,0.00,0.03,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047052600,526,Kings,0.64,0.15,59278.00,0.32,0.09,0.46,0.22,0.02,0.15,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047052700,527,Kings,0.67,0.13,27829.00,0.39,0.11,0.57,0.13,0.00,0.04,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047052800,528,Kings,0.59,0.18,81438.00,0.33,0.03,0.52,0.06,0.00,0.30,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047052900,529,Kings,0.26,0.11,31685.00,0.40,0.05,0.91,0.01,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047053000,530,Kings,0.57,0.15,40833.00,0.48,0.10,0.71,0.04,0.00,0.25,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047053100,531,Kings,0.07,0.03,35750.00,0.38,0.04,0.98,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047053200,532,Kings,0.68,0.22,57692.00,0.56,0.13,0.63,0.09,0.02,0.26,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047053300,533,Kings,0.22,0.11,21633.00,0.34,0.00,0.98,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047053400,534,Kings,0.54,0.20,23832.00,0.62,0.13,0.62,0.09,0.02,0.26,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047053500,535,Kings,0.26,0.07,20441.00,0.33,0.03,0.94,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047053700,537,Kings,0.22,0.13,23207.00,0.26,0.04,0.96,0.02,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047053800,538,Kings,0.68,0.25,26571.00,0.46,0.11,0.77,0.01,0.00,0.08,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047053900,539,Kings,0.42,0.22,23125.00,0.50,0.06,0.95,0.03,0.02,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047054200,542,Kings,0.56,0.18,39615.00,0.40,0.12,0.82,0.02,0.00,0.08,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047054300,543,Kings,0.75,0.04,81583.00,0.60,0.12,0.51,0.22,0.00,0.03,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05
36047054400,544,Kings,0.66,0.31,58145.00,0.68,0.06,0.82,0.00,0.00,0.16,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047054500,545,Kings,0.34,0.17,15588.00,0.30,0.14,0.83,0.10,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047054600,546,Kings,0.64,0.21,36731.00,0.75,0.09,0.92,0.02,0.00,0.05,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047054700,547,Kings,0.44,0.06,39830.00,0.27,0.06,0.83,0.04,0.00,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047054800,548,Kings,0.60,0.22,61742.00,0.43,0.10,0.94,0.01,0.00,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047054900,549,Kings,0.60,0.05,62196.00,0.17,0.05,0.79,0.02,0.00,0.05,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047055000,550,Kings,0.62,0.20,43975.00,0.34,0.06,0.82,0.02,0.00,0.08,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047055100,551,Kings,0.73,0.08,62295.00,0.48,0.11,0.72,0.07,0.00,0.03,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047055200,552,Kings,0.75,0.20,39178.00,0.52,0.10,0.68,0.01,0.00,0.33,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047055300,553,Kings,0.84,0.11,74559.00,0.44,0.05,0.73,0.01,0.02,0.15,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047055400,554,Kings,0.70,0.16,50317.00,0.69,0.09,0.78,0.02,0.00,0.11,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047055500,555,Kings,0.76,0.03,107539.00,0.49,0.04,0.72,0.06,0.00,0.13,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047055600,556,Kings,0.55,0.18,49456.00,0.43,0.12,0.88,0.01,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047055700,557,Kings,0.88,0.07,85956.00,0.14,0.07,0.87,0.02,0.00,0.08,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04
36047055800,558,Kings,0.70,0.23,53506.00,0.42,0.13,0.84,0.00,0.00,0.15,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047056000,560,Kings,0.72,0.27,47317.00,0.52,0.08,0.83,0.02,0.00,0.14,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047056100,561,Kings,0.84,0.14,78514.00,0.57,0.08,0.89,0.02,0.00,0.05,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047056200,562,Kings,0.63,0.32,69167.00,0.72,0.02,0.86,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047056300,563,Kings,0.84,0.16,53807.00,0.38,0.07,0.73,0.05,0.04,0.13,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047056400,564,Kings,0.63,0.27,71399.00,0.55,0.05,0.88,0.02,0.00,0.08,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047056500,565,Kings,0.81,0.13,79851.00,0.38,0.08,0.86,0.01,0.04,0.03,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047056600,566,Kings,0.63,0.21,56438.00,0.66,0.09,0.60,0.04,0.02,0.35,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047056800,568,Kings,0.78,0.31,82292.00,0.29,0.00,0.71,0.00,0.04,0.22,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047056900,569,Kings,0.80,0.13,71603.00,0.41,0.03,0.94,0.01,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
36047057000,570,Kings,0.77,0.32,62653.00,0.56,0.11,0.68,0.04,0.00,0.27,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047057100,571,Kings,0.87,0.16,60750.00,0.68,0.04,0.97,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047057200,572,Kings,0.59,0.17,19933.00,0.48,0.31,0.21,0.65,0.00,0.04,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047057300,573,Kings,0.89,0.16,60781.00,0.56,0.11,0.84,0.08,0.04,0.04,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047057400,574,Kings,0.76,0.27,90263.00,0.62,0.07,0.52,0.01,0.00,0.49,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047057500,575,Kings,0.83,0.10,63026.00,0.30,0.04,0.73,0.00,0.04,0.10,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047057600,576,Kings,0.74,0.22,63980.00,0.61,0.12,0.63,0.01,0.00,0.37,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047057800,578,Kings,0.67,0.21,40577.00,0.51,0.05,0.58,0.01,0.00,0.34,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047057900,579,Kings,0.86,0.18,47143.00,0.13,0.04,0.78,0.01,0.00,0.05,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04
36047058000,580,Kings,0.66,0.22,39311.00,0.51,0.07,0.54,0.00,0.00,0.43,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047058200,582,Kings,0.53,0.13,40046.00,0.31,0.12,0.59,0.00,0.00,0.35,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047058400,584,Kings,0.77,0.20,55786.00,0.37,0.06,0.68,0.03,0.00,0.30,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047058600,586,Kings,0.61,0.23,53636.00,0.52,0.07,0.47,0.03,0.02,0.52,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047058800,588,Kings,0.70,0.22,67833.00,0.61,0.10,0.74,0.02,0.00,0.17,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047058900,589,Kings,0.80,0.13,83750.00,0.68,0.05,0.81,0.02,0.00,0.14,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047059000,590,Kings,0.67,0.19,49063.00,0.56,0.07,0.42,0.13,0.00,0.46,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047059100,591,Kings,0.84,0.14,66693.00,0.43,0.07,0.90,0.01,0.00,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047059200,592,Kings,0.71,0.27,54067.00,0.53,0.08,0.63,0.02,0.00,0.38,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047059300,593,Kings,0.78,0.15,62708.00,0.34,0.11,0.88,0.01,0.00,0.01,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047059401,594.01,Kings,0.71,0.22,47593.00,0.54,0.11,0.70,0.01,0.00,0.29,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047059402,594.02,Kings,0.76,0.27,68750.00,0.46,0.05,0.77,0.01,0.00,0.22,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047059600,596,Kings,0.72,0.32,66172.00,0.48,0.15,0.94,0.02,0.00,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047059800,598,Kings,0.56,0.17,65637.00,0.70,0.09,0.74,0.12,0.09,0.09,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047060000,600,Kings,0.73,0.22,50433.00,0.21,0.09,0.90,0.02,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047060600,606,Kings,0.75,0.31,26296.00,0.43,0.13,0.79,0.04,0.00,0.15,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047060800,608,Kings,0.72,0.25,55400.00,0.38,0.07,0.87,0.05,0.00,0.07,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047061002,610.02,Kings,0.72,0.24,61080.00,0.37,0.03,0.96,0.00,0.02,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36047061003,610.03,Kings,0.66,0.15,46217.00,0.67,0.07,0.47,0.00,0.00,0.40,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36047061004,610.04,Kings,0.76,0.37,21220.00,0.45,0.09,0.92,0.02,0.00,0.05,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
